date,PRECTOTCORR,RH2M,T2M,WS2M,GWETTOP,PS,region,lat,lon,severity_label,date_str,month,day_of_year
20230225,5.29,81.63,8.46,5.01,0.61,94.55,Fes-Meknes,34.03,-5.0,medium,20230225,2,56
20230226,22.36,90.81,8.82,3.65,0.71,94.5,Fes-Meknes,34.03,-5.0,medium,20230226,2,57
20230227,3.39,82.4,10.16,4.38,0.67,94.99,Fes-Meknes,34.03,-5.0,low,20230227,2,58
20230228,9.59,87.43,10.68,4.04,0.69,95.26,Fes-Meknes,34.03,-5.0,medium,20230228,2,59
20230301,1.08,78.87,10.44,3.54,0.67,95.15,Fes-Meknes,34.03,-5.0,low,20230301,3,60
20230302,3.02,85.09,10.37,2.63,0.67,95.21,Fes-Meknes,34.03,-5.0,low,20230302,3,61
20230408,2.29,44.15,20.31,2.75,0.49,94.84,Fes-Meknes,34.03,-5.0,low,20230408,4,98
20230419,1.41,53.08,21.66,1.86,0.45,94.2,Fes-Meknes,34.03,-5.0,low,20230419,4,109
20230504,3.59,51.73,21.94,1.99,0.41,95.33,Fes-Meknes,34.03,-5.0,low,20230504,5,124
20230505,1.87,55.88,22.02,2.5,0.43,95.07,Fes-Meknes,34.03,-5.0,low,20230505,5,125
20230517,24.64,79.64,16.45,1.26,0.6,94.66,Fes-Meknes,34.03,-5.0,medium,20230517,5,137
20230518,2.88,64.63,16.02,1.67,0.5,94.84,Fes-Meknes,34.03,-5.0,low,20230518,5,138
20230521,11.66,74.51,15.24,2.36,0.55,94.38,Fes-Meknes,34.03,-5.0,medium,20230521,5,141
20230522,1.94,69.49,14.93,2.61,0.5,94.56,Fes-Meknes,34.03,-5.0,low,20230522,5,142
20230523,4.58,70.98,15.8,2.59,0.51,94.6,Fes-Meknes,34.03,-5.0,low,20230523,5,143
20230524,3.01,71.03,17.24,2.27,0.52,94.82,Fes-Meknes,34.03,-5.0,low,20230524,5,144
20230527,4.92,74.64,18.45,3.15,0.51,94.93,Fes-Meknes,34.03,-5.0,low,20230527,5,147
20230528,3.68,69.57,18.18,2.58,0.52,95.07,Fes-Meknes,34.03,-5.0,low,20230528,5,148
20230529,1.03,62.04,18.81,2.32,0.48,94.98,Fes-Meknes,34.03,-5.0,low,20230529,5,149
20230601,2.39,56.4,21.88,2.03,0.48,94.52,Fes-Meknes,34.03,-5.0,low,20230601,6,152
20230602,6.35,64.2,20.16,2.1,0.53,94.52,Fes-Meknes,34.03,-5.0,medium,20230602,6,153
20230604,1.02,58.94,22.59,1.75,0.47,94.7,Fes-Meknes,34.03,-5.0,low,20230604,6,155
20230605,2.33,60.99,24.05,1.25,0.49,94.71,Fes-Meknes,34.03,-5.0,low,20230605,6,156
20230606,2.23,61.92,25.17,1.96,0.48,94.48,Fes-Meknes,34.03,-5.0,low,20230606,6,157
20230607,1.43,65.58,25.31,1.84,0.49,94.58,Fes-Meknes,34.03,-5.0,low,20230607,6,158
20230608,1.49,69.69,23.27,3.16,0.48,94.64,Fes-Meknes,34.03,-5.0,low,20230608,6,159
20230610,1.4,67.45,22.24,2.62,0.47,94.96,Fes-Meknes,34.03,-5.0,low,20230610,6,161
20230810,2.22,31.06,36.14,2.25,0.12,95.35,Fes-Meknes,34.03,-5.0,low,20230810,8,222
20230823,2.52,25.78,35.05,2.48,0.15,94.78,Fes-Meknes,34.03,-5.0,low,20230823,8,235
20230902,10.12,67.05,21.05,2.48,0.28,94.83,Fes-Meknes,34.03,-5.0,medium,20230902,9,245
20230903,1.48,63.08,21.52,2.06,0.41,94.4,Fes-Meknes,34.03,-5.0,low,20230903,9,246
20230914,4.51,49.78,26.26,1.81,0.3,94.77,Fes-Meknes,34.03,-5.0,low,20230914,9,257
20231019,21.72,56.08,21.43,5.41,0.24,94.37,Fes-Meknes,34.03,-5.0,medium,20231019,10,292
20231020,28.17,74.86,17.38,4.64,0.63,94.43,Fes-Meknes,34.03,-5.0,high,20231020,10,293
20231021,1.11,68.14,17.97,1.34,0.49,94.41,Fes-Meknes,34.03,-5.0,low,20231021,10,294
20231023,4.91,76.48,17.61,2.84,0.51,94.77,Fes-Meknes,34.03,-5.0,low,20231023,10,296
20231027,2.98,79.67,18.01,2.69,0.49,95.05,Fes-Meknes,34.03,-5.0,low,20231027,10,300
20231028,4.14,77.86,17.9,1.46,0.52,94.77,Fes-Meknes,34.03,-5.0,low,20231028,10,301
20231030,3.12,67.91,18.72,2.83,0.51,94.68,Fes-Meknes,34.03,-5.0,low,20231030,10,303
20231103,2.46,77.11,16.8,3.91,0.5,95.14,Fes-Meknes,34.03,-5.0,low,20231103,11,307
20231106,1.2,70.47,14.71,1.6,0.48,95.28,Fes-Meknes,34.03,-5.0,low,20231106,11,310
20231201,9.03,65.43,13.22,3.57,0.51,94.46,Fes-Meknes,34.03,-5.0,medium,20231201,12,335
20231202,1.42,79.27,11.53,1.97,0.51,95.26,Fes-Meknes,34.03,-5.0,low,20231202,12,336
20231206,4.22,78.53,14.77,3.99,0.51,95.07,Fes-Meknes,34.03,-5.0,low,20231206,12,340
20231213,1.6,78.68,14.19,3.15,0.47,95.49,Fes-Meknes,34.03,-5.0,low,20231213,12,347
20200119,6.28,83.44,13.99,4.35,0.52,100.98,Rabat-Sale-Kenitra,34.02,-6.84,medium,20200119,1,19
20200120,2.1,74.58,12.23,3.26,0.51,99.96,Rabat-Sale-Kenitra,34.02,-6.84,low,20200120,1,20
20200121,1.6,77.18,11.47,1.93,0.51,100.08,Rabat-Sale-Kenitra,34.02,-6.84,low,20200121,1,21
20200122,2.77,80.46,11.72,3.96,0.51,100.3,Rabat-Sale-Kenitra,34.02,-6.84,low,20200122,1,22
20200123,6.49,83.57,12.94,4.93,0.55,100.49,Rabat-Sale-Kenitra,34.02,-6.84,medium,20200123,1,23
20200124,4.48,80.76,13.91,5.09,0.55,100.69,Rabat-Sale-Kenitra,34.02,-6.84,low,20200124,1,24
20200125,6.08,85.2,13.37,5.88,0.58,100.73,Rabat-Sale-Kenitra,34.02,-6.84,medium,20200125,1,25
20200312,1.44,62.01,18.58,2.1,0.44,100.7,Rabat-Sale-Kenitra,34.02,-6.84,low,20200312,3,72
20200313,3.98,78.25,17.11,2.18,0.48,100.61,Rabat-Sale-Kenitra,34.02,-6.84,low,20200313,3,73
20200314,3.3,84.39,15.78,1.7,0.49,100.54,Rabat-Sale-Kenitra,34.02,-6.84,low,20200314,3,74
20200315,8.23,83.5,15.93,2.18,0.51,100.35,Rabat-Sale-Kenitra,34.02,-6.84,medium,20200315,3,75
20200316,12.32,71.92,14.26,3.93,0.6,100.61,Rabat-Sale-Kenitra,34.02,-6.84,medium,20200316,3,76
20200320,5.48,87.25,15.86,4.01,0.53,100.09,Rabat-Sale-Kenitra,34.02,-6.84,medium,20200320,3,80
20200321,1.07,73.4,14.45,5.61,0.5,100.39,Rabat-Sale-Kenitra,34.02,-6.84,low,20200321,3,81
20200324,3.35,86.82,14.72,3.48,0.5,99.6,Rabat-Sale-Kenitra,34.02,-6.84,low,20200324,3,84
20200330,1.63,72.29,16.11,3.55,0.47,100.0,Rabat-Sale-Kenitra,34.02,-6.84,low,20200330,3,90
20200331,7.11,81.12,16.91,6.56,0.54,99.71,Rabat-Sale-Kenitra,34.02,-6.84,medium,20200331,3,91
20200419,1.94,75.91,17.29,4.37,0.46,100.33,Rabat-Sale-Kenitra,34.02,-6.84,low,20200419,4,110
20200420,1.39,71.61,17.4,5.74,0.45,100.49,Rabat-Sale-Kenitra,34.02,-6.84,low,20200420,4,111
20200421,1.82,72.36,16.25,6.53,0.46,100.43,Rabat-Sale-Kenitra,34.02,-6.84,low,20200421,4,112
20200425,4.86,81.89,16.68,4.94,0.5,100.23,Rabat-Sale-Kenitra,34.02,-6.84,low,20200425,4,116
20200512,2.83,72.91,18.11,5.33,0.45,99.97,Rabat-Sale-Kenitra,34.02,-6.84,low,20200512,5,133
20200513,4.39,73.83,17.64,5.73,0.47,99.81,Rabat-Sale-Kenitra,34.02,-6.84,low,20200513,5,134
20200514,11.18,75.19,16.78,7.12,0.55,99.81,Rabat-Sale-Kenitra,34.02,-6.84,medium,20200514,5,135
20200515,11.65,76.87,16.47,4.94,0.57,99.96,Rabat-Sale-Kenitra,34.02,-6.84,medium,20200515,5,136
20200607,1.63,77.23,21.39,5.0,0.42,100.4,Rabat-Sale-Kenitra,34.02,-6.84,low,20200607,6,159
20200608,2.68,76.19,20.13,3.73,0.45,100.59,Rabat-Sale-Kenitra,34.02,-6.84,low,20200608,6,160
20200824,1.09,73.25,25.21,2.03,0.22,100.17,Rabat-Sale-Kenitra,34.02,-6.84,low,20200824,8,237
20200828,1.16,79.7,23.47,3.33,0.3,100.12,Rabat-Sale-Kenitra,34.02,-6.84,low,20200828,8,241
20200908,6.97,73.66,24.87,1.73,0.36,100.4,Rabat-Sale-Kenitra,34.02,-6.84,medium,20200908,9,252
20200909,6.8,83.02,23.59,2.13,0.46,100.49,Rabat-Sale-Kenitra,34.02,-6.84,medium,20200909,9,253
20200910,4.77,77.66,23.99,1.72,0.44,100.32,Rabat-Sale-Kenitra,34.02,-6.84,low,20200910,9,254
20200911,5.32,84.36,23.03,1.94,0.44,100.0,Rabat-Sale-Kenitra,34.02,-6.84,medium,20200911,9,255
20200912,5.88,85.1,23.29,2.31,0.47,100.17,Rabat-Sale-Kenitra,34.02,-6.84,medium,20200912,9,256
20200917,2.72,74.15,23.68,3.35,0.41,100.23,Rabat-Sale-Kenitra,34.02,-6.84,low,20200917,9,261
20200918,4.01,77.43,22.58,4.22,0.47,100.37,Rabat-Sale-Kenitra,34.02,-6.84,low,20200918,9,262
20200919,3.37,75.51,21.86,3.03,0.45,100.74,Rabat-Sale-Kenitra,34.02,-6.84,low,20200919,9,263
20200924,45.94,64.1,24.45,3.19,0.43,100.29,Rabat-Sale-Kenitra,34.02,-6.84,high,20200924,9,268
20200925,126.56,80.0,21.95,2.19,0.75,100.95,Rabat-Sale-Kenitra,34.02,-6.84,high,20200925,9,269
20200927,136.36,80.95,20.18,2.38,0.72,100.37,Rabat-Sale-Kenitra,34.02,-6.84,high,20200927,9,271
20201002,4.91,84.77,19.82,3.66,0.61,100.07,Rabat-Sale-Kenitra,34.02,-6.84,low,20201002,10,276
20201020,1.96,65.16,21.44,5.29,0.53,99.98,Rabat-Sale-Kenitra,34.02,-6.84,low,20201020,10,294
20201021,1.5,84.9,19.66,3.65,0.55,100.09,Rabat-Sale-Kenitra,34.02,-6.84,low,20201021,10,295
20201022,1.51,82.97,18.86,4.12,0.54,100.42,Rabat-Sale-Kenitra,34.02,-6.84,low,20201022,10,296
20201026,2.49,83.21,17.01,3.86,0.55,101.01,Rabat-Sale-Kenitra,34.02,-6.84,low,20201026,10,300
20201104,3.38,88.56,18.19,2.78,0.54,100.33,Rabat-Sale-Kenitra,34.02,-6.84,low,20201104,11,309
20201105,1.76,74.47,18.77,3.47,0.55,99.89,Rabat-Sale-Kenitra,34.02,-6.84,low,20201105,11,310
20201125,4.96,78.32,17.32,5.19,0.49,100.32,Rabat-Sale-Kenitra,34.02,-6.84,low,20201125,11,330
20201126,12.69,80.55,13.49,6.75,0.62,99.57,Rabat-Sale-Kenitra,34.02,-6.84,medium,20201126,11,331
20201127,5.96,80.41,13.85,4.57,0.59,99.57,Rabat-Sale-Kenitra,34.02,-6.84,medium,20201127,11,332
20201128,2.83,78.52,15.9,5.5,0.56,99.93,Rabat-Sale-Kenitra,34.02,-6.84,low,20201128,11,333
20201129,5.19,83.96,15.92,3.12,0.58,100.08,Rabat-Sale-Kenitra,34.02,-6.84,medium,20201129,11,334
20201130,4.46,76.96,16.99,2.74,0.58,100.45,Rabat-Sale-Kenitra,34.02,-6.84,low,20201130,11,335
20201204,7.84,78.6,16.3,6.88,0.58,99.91,Rabat-Sale-Kenitra,34.02,-6.84,medium,20201204,12,339
20201205,3.98,68.91,14.16,5.41,0.59,100.09,Rabat-Sale-Kenitra,34.02,-6.84,low,20201205,12,340
20201206,3.94,78.11,14.01,3.2,0.58,100.67,Rabat-Sale-Kenitra,34.02,-6.84,low,20201206,12,341
20201208,1.79,81.32,16.5,4.64,0.56,101.07,Rabat-Sale-Kenitra,34.02,-6.84,low,20201208,12,343
20201209,1.14,78.92,16.44,2.45,0.57,101.17,Rabat-Sale-Kenitra,34.02,-6.84,low,20201209,12,344
20201211,2.82,90.0,17.0,4.24,0.58,101.09,Rabat-Sale-Kenitra,34.02,-6.84,low,20201211,12,346
20201214,1.26,88.08,17.33,3.89,0.56,100.36,Rabat-Sale-Kenitra,34.02,-6.84,low,20201214,12,349
20201215,1.1,82.89,16.33,2.06,0.56,100.6,Rabat-Sale-Kenitra,34.02,-6.84,low,20201215,12,350
20201216,10.21,84.85,15.1,4.95,0.61,100.45,Rabat-Sale-Kenitra,34.02,-6.84,medium,20201216,12,351
20201228,9.8,81.02,13.85,4.66,0.58,100.26,Rabat-Sale-Kenitra,34.02,-6.84,medium,20201228,12,363
20201229,46.6,77.89,14.56,3.11,0.8,100.24,Rabat-Sale-Kenitra,34.02,-6.84,high,20201229,12,364
20201230,4.77,72.7,13.13,3.81,0.69,100.65,Rabat-Sale-Kenitra,34.02,-6.84,low,20201230,12,365
20210101,4.09,80.55,12.91,3.46,0.67,100.67,Rabat-Sale-Kenitra,34.02,-6.84,low,20210101,1,1
20210102,1.28,71.68,12.48,2.9,0.65,100.65,Rabat-Sale-Kenitra,34.02,-6.84,low,20210102,1,2
20210105,24.39,78.88,11.88,1.29,0.75,99.73,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210105,1,5
20210106,27.61,88.79,15.07,4.09,0.78,99.35,Rabat-Sale-Kenitra,34.02,-6.84,high,20210106,1,6
20210107,17.98,90.68,16.34,4.27,0.78,99.3,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210107,1,7
20210108,11.55,89.55,16.44,6.27,0.78,99.01,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210108,1,8
20210109,13.47,76.65,12.48,7.12,0.77,99.72,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210109,1,9
20210110,19.98,75.3,11.37,6.06,0.81,99.97,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210110,1,10
20210111,18.78,68.56,11.43,2.14,0.82,100.81,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210111,1,11
20210120,4.98,84.79,14.13,6.64,0.75,100.82,Rabat-Sale-Kenitra,34.02,-6.84,low,20210120,1,20
20210121,1.44,88.32,15.45,4.03,0.75,101.11,Rabat-Sale-Kenitra,34.02,-6.84,low,20210121,1,21
20210122,1.57,92.5,15.58,4.59,0.75,101.18,Rabat-Sale-Kenitra,34.02,-6.84,low,20210122,1,22
20210205,2.85,83.49,13.86,4.43,0.73,99.33,Rabat-Sale-Kenitra,34.02,-6.84,low,20210205,2,36
20210206,9.78,81.73,12.75,3.95,0.77,99.82,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210206,2,37
20210207,2.11,74.78,13.45,5.02,0.74,100.48,Rabat-Sale-Kenitra,34.02,-6.84,low,20210207,2,38
20210208,5.73,89.78,13.49,6.1,0.76,100.5,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210208,2,39
20210209,1.65,88.17,15.43,5.92,0.75,100.51,Rabat-Sale-Kenitra,34.02,-6.84,low,20210209,2,40
20210221,9.03,79.15,13.71,5.74,0.75,100.02,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210221,2,52
20210225,4.99,84.12,14.89,2.85,0.72,101.21,Rabat-Sale-Kenitra,34.02,-6.84,low,20210225,2,56
20210226,11.6,84.98,13.82,2.4,0.77,101.05,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210226,2,57
20210227,4.98,82.04,15.38,1.54,0.76,100.65,Rabat-Sale-Kenitra,34.02,-6.84,low,20210227,2,58
20210228,3.77,80.69,14.89,1.4,0.75,100.21,Rabat-Sale-Kenitra,34.02,-6.84,low,20210228,2,59
20210301,2.23,79.43,14.69,1.69,0.75,100.3,Rabat-Sale-Kenitra,34.02,-6.84,low,20210301,3,60
20210302,1.16,81.89,15.41,2.03,0.74,100.87,Rabat-Sale-Kenitra,34.02,-6.84,low,20210302,3,61
20210305,7.09,83.89,15.25,3.57,0.75,100.16,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210305,3,64
20210306,24.76,82.65,14.68,2.18,0.82,100.21,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210306,3,65
20210307,54.05,87.34,14.63,2.96,0.89,100.5,Rabat-Sale-Kenitra,34.02,-6.84,high,20210307,3,66
20210308,8.97,84.48,13.52,3.19,0.83,100.52,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210308,3,67
20210309,1.7,73.42,13.75,2.52,0.8,100.57,Rabat-Sale-Kenitra,34.02,-6.84,low,20210309,3,68
20210320,2.86,74.13,13.53,4.59,0.78,100.01,Rabat-Sale-Kenitra,34.02,-6.84,low,20210320,3,79
20210413,1.34,85.5,18.03,2.12,0.71,100.46,Rabat-Sale-Kenitra,34.02,-6.84,low,20210413,4,103
20210414,6.88,85.97,18.2,2.21,0.75,100.11,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210414,4,104
20210426,2.12,81.59,18.0,5.44,0.69,99.73,Rabat-Sale-Kenitra,34.02,-6.84,low,20210426,4,116
20210427,1.4,82.02,18.2,5.19,0.68,99.77,Rabat-Sale-Kenitra,34.02,-6.84,low,20210427,4,117
20210430,4.14,78.8,15.76,2.8,0.7,100.05,Rabat-Sale-Kenitra,34.02,-6.84,low,20210430,4,120
20210508,5.61,80.34,19.94,2.17,0.67,100.17,Rabat-Sale-Kenitra,34.02,-6.84,medium,20210508,5,128
20210521,4.2,83.9,20.25,2.31,0.62,100.35,Rabat-Sale-Kenitra,34.02,-6.84,low,20210521,5,141
20210522,1.09,78.15,19.48,2.98,0.61,100.27,Rabat-Sale-Kenitra,34.02,-6.84,low,20210522,5,142
20210525,2.0,79.77,19.04,2.87,0.6,100.48,Rabat-Sale-Kenitra,34.02,-6.84,low,20210525,5,145
20210704,1.38,81.62,22.2,2.73,0.47,100.62,Rabat-Sale-Kenitra,34.02,-6.84,low,20210704,7,185
20210914,1.84,76.0,23.82,3.76,0.35,100.05,Rabat-Sale-Kenitra,34.02,-6.84,low,20210914,9,257
20210922,1.06,83.59,23.46,2.81,0.35,100.01,Rabat-Sale-Kenitra,34.02,-6.84,low,20210922,9,265
20211103,4.14,79.0,19.36,3.92,0.39,100.27,Rabat-Sale-Kenitra,34.02,-6.84,low,20211103,11,307
20211104,1.85,71.34,17.19,3.09,0.44,100.43,Rabat-Sale-Kenitra,34.02,-6.84,low,20211104,11,308
20211119,2.17,61.81,18.99,3.94,0.32,100.21,Rabat-Sale-Kenitra,34.02,-6.84,low,20211119,11,323
20211123,9.85,78.89,15.58,3.3,0.5,100.37,Rabat-Sale-Kenitra,34.02,-6.84,medium,20211123,11,327
20211124,1.97,73.17,15.65,4.61,0.45,100.56,Rabat-Sale-Kenitra,34.02,-6.84,low,20211124,11,328
20211125,1.85,72.44,15.89,4.68,0.44,100.26,Rabat-Sale-Kenitra,34.02,-6.84,low,20211125,11,329
20211126,6.67,72.21,15.2,3.33,0.51,100.1,Rabat-Sale-Kenitra,34.02,-6.84,medium,20211126,11,330
20211127,2.16,68.38,15.21,3.58,0.44,100.34,Rabat-Sale-Kenitra,34.02,-6.84,low,20211127,11,331
20211129,1.04,77.35,15.33,2.65,0.43,101.47,Rabat-Sale-Kenitra,34.02,-6.84,low,20211129,11,333
20211202,9.79,79.01,14.84,5.0,0.52,100.77,Rabat-Sale-Kenitra,34.02,-6.84,medium,20211202,12,336
20211208,1.7,83.6,14.85,4.47,0.44,101.23,Rabat-Sale-Kenitra,34.02,-6.84,low,20211208,12,342
20211221,3.94,69.67,18.25,4.14,0.44,100.66,Rabat-Sale-Kenitra,34.02,-6.84,low,20211221,12,355
20211222,1.9,78.59,17.02,3.96,0.47,100.78,Rabat-Sale-Kenitra,34.02,-6.84,low,20211222,12,356
20211223,1.06,86.87,16.66,2.96,0.45,100.72,Rabat-Sale-Kenitra,34.02,-6.84,low,20211223,12,357
20211224,5.57,81.37,15.95,4.0,0.49,100.38,Rabat-Sale-Kenitra,34.02,-6.84,medium,20211224,12,358
20211225,6.23,86.66,16.64,6.68,0.51,100.19,Rabat-Sale-Kenitra,34.02,-6.84,medium,20211225,12,359
20220104,1.21,77.31,14.77,4.3,0.44,101.03,Rabat-Sale-Kenitra,34.02,-6.84,low,20220104,1,4
20220106,2.25,78.82,13.7,2.76,0.46,100.94,Rabat-Sale-Kenitra,34.02,-6.84,low,20220106,1,6
20220219,2.75,81.72,14.04,2.92,0.45,100.87,Rabat-Sale-Kenitra,34.02,-6.84,low,20220219,2,50
20220224,3.05,78.06,18.24,1.82,0.43,100.52,Rabat-Sale-Kenitra,34.02,-6.84,low,20220224,2,55
20220303,4.08,78.07,15.67,3.92,0.44,101.04,Rabat-Sale-Kenitra,34.02,-6.84,low,20220303,3,62
20220305,3.26,72.43,13.77,3.84,0.43,100.61,Rabat-Sale-Kenitra,34.02,-6.84,low,20220305,3,64
20220306,16.81,81.05,13.46,3.49,0.59,100.0,Rabat-Sale-Kenitra,34.02,-6.84,medium,20220306,3,65
20220312,1.1,79.1,15.45,2.97,0.45,100.71,Rabat-Sale-Kenitra,34.02,-6.84,low,20220312,3,71
20220313,15.14,83.85,15.06,3.1,0.51,100.25,Rabat-Sale-Kenitra,34.02,-6.84,medium,20220313,3,72
20220314,9.48,76.05,13.84,3.9,0.58,99.35,Rabat-Sale-Kenitra,34.02,-6.84,medium,20220314,3,73
20220315,1.17,70.26,13.22,2.3,0.5,99.49,Rabat-Sale-Kenitra,34.02,-6.84,low,20220315,3,74
20220316,3.82,79.54,13.03,2.42,0.52,100.05,Rabat-Sale-Kenitra,34.02,-6.84,low,20220316,3,75
20220323,3.07,80.67,15.01,3.75,0.48,100.01,Rabat-Sale-Kenitra,34.02,-6.84,low,20220323,3,82
20220324,1.42,72.98,13.74,2.46,0.48,99.69,Rabat-Sale-Kenitra,34.02,-6.84,low,20220324,3,83
20220329,10.54,85.79,15.9,3.21,0.55,99.79,Rabat-Sale-Kenitra,34.02,-6.84,medium,20220329,3,88
20220330,6.5,81.75,15.49,5.1,0.55,99.99,Rabat-Sale-Kenitra,34.02,-6.84,medium,20220330,3,89
20220331,1.05,79.5,15.52,4.73,0.49,100.33,Rabat-Sale-Kenitra,34.02,-6.84,low,20220331,3,90
20220404,4.69,79.16,15.18,3.43,0.51,98.94,Rabat-Sale-Kenitra,34.02,-6.84,low,20220404,4,94
20220405,8.19,77.35,14.01,8.34,0.54,99.72,Rabat-Sale-Kenitra,34.02,-6.84,medium,20220405,4,95
20220422,2.14,78.29,15.76,6.49,0.45,99.71,Rabat-Sale-Kenitra,34.02,-6.84,low,20220422,4,112
20220423,2.92,72.67,16.25,5.18,0.49,100.09,Rabat-Sale-Kenitra,34.02,-6.84,low,20220423,4,113
20220503,4.75,78.93,16.37,4.03,0.49,100.06,Rabat-Sale-Kenitra,34.02,-6.84,low,20220503,5,123
20220504,1.06,75.72,17.65,3.01,0.46,100.29,Rabat-Sale-Kenitra,34.02,-6.84,low,20220504,5,124
20220930,2.86,72.39,20.69,3.8,0.35,100.27,Rabat-Sale-Kenitra,34.02,-6.84,low,20220930,9,273
20221011,1.1,75.4,21.19,1.86,0.31,100.41,Rabat-Sale-Kenitra,34.02,-6.84,low,20221011,10,284
20221012,4.1,79.52,20.79,3.8,0.4,100.38,Rabat-Sale-Kenitra,34.02,-6.84,low,20221012,10,285
20221016,1.06,58.1,23.72,2.73,0.34,100.25,Rabat-Sale-Kenitra,34.02,-6.84,low,20221016,10,289
20221117,2.64,86.68,19.5,3.87,0.31,100.65,Rabat-Sale-Kenitra,34.02,-6.84,low,20221117,11,321
20221118,6.14,79.59,18.32,4.41,0.43,100.73,Rabat-Sale-Kenitra,34.02,-6.84,medium,20221118,11,322
20221201,13.69,85.58,15.97,4.27,0.49,99.93,Rabat-Sale-Kenitra,34.02,-6.84,medium,20221201,12,335
20221202,2.29,79.59,16.42,2.51,0.49,99.67,Rabat-Sale-Kenitra,34.02,-6.84,low,20221202,12,336
20221205,7.08,75.88,17.57,5.09,0.49,99.81,Rabat-Sale-Kenitra,34.02,-6.84,medium,20221205,12,339
20221208,14.26,82.61,17.84,5.53,0.53,99.58,Rabat-Sale-Kenitra,34.02,-6.84,medium,20221208,12,342
20221209,4.87,85.61,18.32,8.01,0.53,99.73,Rabat-Sale-Kenitra,34.02,-6.84,low,20221209,12,343
20221210,3.25,82.78,18.25,5.47,0.51,100.38,Rabat-Sale-Kenitra,34.02,-6.84,low,20221210,12,344
20221211,7.11,85.29,18.26,6.07,0.53,100.36,Rabat-Sale-Kenitra,34.02,-6.84,medium,20221211,12,345
20221212,1.6,88.73,19.32,5.46,0.5,100.52,Rabat-Sale-Kenitra,34.02,-6.84,low,20221212,12,346
20221214,23.87,82.47,18.55,7.4,0.61,99.94,Rabat-Sale-Kenitra,34.02,-6.84,medium,20221214,12,348
20221215,27.08,79.52,17.14,8.22,0.71,99.73,Rabat-Sale-Kenitra,34.02,-6.84,high,20221215,12,349
20221216,3.96,84.14,16.96,5.32,0.61,100.15,Rabat-Sale-Kenitra,34.02,-6.84,low,20221216,12,350
20230109,1.07,86.78,16.45,2.94,0.51,101.7,Rabat-Sale-Kenitra,34.02,-6.84,low,20230109,1,9
20230117,3.47,83.52,14.97,5.53,0.51,100.75,Rabat-Sale-Kenitra,34.02,-6.84,low,20230117,1,17
20230118,1.44,72.41,14.81,4.65,0.53,100.81,Rabat-Sale-Kenitra,34.02,-6.84,low,20230118,1,18
20230126,2.7,63.72,12.06,3.95,0.49,101.02,Rabat-Sale-Kenitra,34.02,-6.84,low,20230126,1,26
20230127,3.66,66.48,13.06,3.59,0.55,100.58,Rabat-Sale-Kenitra,34.02,-6.84,low,20230127,1,27
20230208,1.34,79.57,13.48,3.87,0.49,100.73,Rabat-Sale-Kenitra,34.02,-6.84,low,20230208,2,39
20230215,1.84,80.09,15.67,3.07,0.49,100.81,Rabat-Sale-Kenitra,34.02,-6.84,low,20230215,2,46
20230218,1.0,78.92,15.09,3.22,0.48,100.75,Rabat-Sale-Kenitra,34.02,-6.84,low,20230218,2,49
20230223,2.09,80.12,14.97,3.42,0.47,100.13,Rabat-Sale-Kenitra,34.02,-6.84,low,20230223,2,54
20230224,3.64,69.08,13.26,3.21,0.52,99.98,Rabat-Sale-Kenitra,34.02,-6.84,low,20230224,2,55
20230225,2.13,73.59,13.93,6.11,0.5,100.08,Rabat-Sale-Kenitra,34.02,-6.84,low,20230225,2,56
20230226,28.18,85.61,14.53,4.77,0.67,99.95,Rabat-Sale-Kenitra,34.02,-6.84,high,20230226,2,57
20230227,1.13,74.03,14.59,4.31,0.58,100.55,Rabat-Sale-Kenitra,34.02,-6.84,low,20230227,2,58
20230228,7.76,82.9,14.75,3.73,0.61,100.82,Rabat-Sale-Kenitra,34.02,-6.84,medium,20230228,2,59
20230302,1.83,80.55,13.99,2.23,0.57,100.71,Rabat-Sale-Kenitra,34.02,-6.84,low,20230302,3,61
20230404,3.03,81.92,16.35,3.16,0.47,99.82,Rabat-Sale-Kenitra,34.02,-6.84,low,20230404,4,94
20230419,2.9,77.57,19.89,2.66,0.46,99.6,Rabat-Sale-Kenitra,34.02,-6.84,low,20230419,4,109
20230504,1.22,80.36,20.48,3.12,0.43,100.76,Rabat-Sale-Kenitra,34.02,-6.84,low,20230504,5,124
20230517,3.54,76.89,19.42,4.62,0.42,100.01,Rabat-Sale-Kenitra,34.02,-6.84,low,20230517,5,137
20230518,8.0,76.3,18.46,1.6,0.52,100.25,Rabat-Sale-Kenitra,34.02,-6.84,medium,20230518,5,138
